"Size_class","trip","year","month","day","fhours","lon","lat","sst","catch","data"
"large","178908",2006,9,27,8,-60.8602777777778,45.2611111111111,NA,1,"marfis"
"large","178910",2006,9,27,6.5,-60.9088888888889,45.2436111111111,NA,1,"marfis"
"large","178914",2006,9,27,17.5,-60.8833333333333,45.2438888888889,NA,1,"marfis"
"large","178919",2006,9,28,17.5,-63.1425,44.6222222222222,NA,1,"marfis"
"large","178929",2006,9,28,17.5,-63.1333333333333,44.55,NA,1,"marfis"
"large","178944",2006,9,27,4,-60.8936111111111,45.2369444444444,NA,1,"marfis"
"large","178979",2006,9,28,14.5,-60.8919444444444,45.2752777777778,NA,1,"marfis"
"large","179008",2006,9,28,17.5,-63.1333333333333,44.6,NA,1,"marfis"
"large","179017",2006,9,28,17,-63.1358333333333,44.5694444444444,NA,1,"marfis"
"large","179023",2006,9,27,15,-64.2,44.2,13.8888888888889,1,"marfis"
"large","179027",2006,9,28,14.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","179058",2006,9,28,13.5,-60.3522222222222,44.5694444444444,NA,1,"marfis"
"large","179145",2006,9,30,14.5,-60.8930555555556,45.2688888888889,NA,1,"marfis"
"large","179149",2006,9,30,14.5,-60.8497222222222,45.2752777777778,NA,1,"marfis"
"large","179156",2006,9,29,15.5,-63.1208333333333,44.6377777777778,NA,1,"marfis"
"large","179186",2006,9,30,16,-63.1,44.6166666666667,NA,1,"marfis"
"large","179208",2006,9,30,14.5,-60.8244444444444,45.3252777777778,NA,1,"marfis"
"large","179209",2006,10,1,15.5,-60.0166666666667,46.35,NA,1,"marfis"
"large","179211",2006,9,30,16.5,-63.1569444444444,44.6027777777778,NA,1,"marfis"
"large","179213",2006,9,30,14,-63.1079166666667,44.6294444444444,NA,1,"marfis"
"large","179215",2006,9,30,16.5,-63.1,44.6333333333333,NA,1,"marfis"
"large","179219",2006,10,1,18.5,-64.2,44.2,NA,1,"marfis"
"large","179225",2006,9,30,17.5,-63.0833333333333,44.6166666666667,NA,1,"marfis"
"large","179227",2006,10,16,18,-64.2333333333333,44.2,NA,2,"marfis"
"large","179239",2006,9,30,12.5300411522633,-60.8825,45.2763888888889,NA,1,"marfis"
"large","179250",2006,9,30,10.5,-60.8872222222222,40.2830555555556,NA,1,"marfis"
"large","179257",2006,9,30,8,-60.9063888888889,45.2733333333333,NA,1,"marfis"
"large","179281",2006,10,1,17,-63.0916666666667,44.5916666666667,14.4444444444444,1,"marfis"
"large","179290",2006,10,1,16.5,-63.1138888888889,44.6341666666667,NA,1,"marfis"
"large","179292",2006,10,1,14.5,-64.25,44.2,14.4444444444444,1,"marfis"
"large","179312",2006,10,1,14.5,-60.9186111111111,45.2858333333333,NA,1,"marfis"
"large","179324",2006,10,1,16.5,-63.4505555555556,42.9633333333333,NA,1,"marfis"
"large","179330",2006,10,1,14.5,-60.8666666666667,45.25,NA,1,"marfis"
"large","179333",2006,10,1,15,-64.2544444444444,44.21,NA,1,"marfis"
"large","179338",2006,10,1,14.5,-60.8758333333333,43.2922222222222,NA,1,"marfis"
"large","179341",2006,10,1,8.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","179467",2006,10,2,12.5,-60.9186111111111,45.2858333333333,NA,1,"marfis"
"large","179471",2006,10,2,15.5,-63.1161805555556,44.6322916666667,NA,1,"marfis"
"large","179520",2006,10,2,7,-60.8727777777778,45.2883333333333,NA,1,"marfis"
"large","179526",2006,10,4,24,-65.5366666666667,42.05,NA,1,"marfis"
"large","179527",2006,10,3,15.8527233115469,-63.1166666666667,44.6166666666667,NA,1,"marfis"
"large","179551",2006,10,3,17.5,-63.1194444444444,44.6333333333333,NA,1,"marfis"
"large","179552",2006,10,3,16.5,-63.0916666666667,44.6083333333333,NA,1,"marfis"
"large","179557",2006,10,4,24,-65.5833333333333,42.05,NA,1,"marfis"
"large","179569",2006,10,4,20,-65.5625,42.075,NA,2,"marfis"
"large","179573",2006,10,4,14,-64.2333333333333,44.2,NA,2,"marfis"
"large","179582",2006,10,4,15,-64.2522222222222,44.2213888888889,NA,1,"marfis"
"large","179602",2006,10,3,11.9166666666667,-63.1,44.6144444444444,NA,1,"marfis"
"large","179606",2006,10,3,14.25,-64.2252777777778,44.1927777777778,NA,1,"marfis"
"large","179648",2006,10,4,24,-64.2,44.2,NA,2,"marfis"
"large","179742",2006,10,4,17.5,-63.1027777777778,44.6333333333333,NA,1,"marfis"
"large","179743",2006,10,4,17.5,-63.1136111111111,43.6302777777778,NA,1,"marfis"
"large","179790",2006,10,4,15.5,-63.1597222222222,44.5741666666667,NA,1,"marfis"
"large","179799",2006,10,4,11.5,-64.2,44.2,14.4444444444444,1,"marfis"
"large","179803",2006,10,4,15.8527233115469,-63.0944444444444,44.6277777777778,NA,1,"marfis"
"large","179816",2006,10,4,14.5,-60.3333333333333,44.5666666666667,NA,1,"marfis"
"large","179821",2006,10,4,18,-66.6,44.6166666666667,NA,1,"marfis"
"large","179856",2006,10,4,17.5,-63.2563888888889,44.5991666666667,20,1,"marfis"
"large","179865",2006,10,4,11,-60.8466666666667,45.2958333333333,NA,1,"marfis"
"large","179930",2006,10,4,13.1357536231884,-60.8466666666667,45.2958333333333,NA,1,"marfis"
"large","179983",2006,10,6,18.5,-64.2,44.2,NA,1,"marfis"
"large","179989",2006,10,6,15,-60.0333333333333,46.3,NA,1,"marfis"
"large","179990",2006,10,6,14.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","180012",2006,10,6,14.5,-64.25,44.2,NA,1,"marfis"
"large","180039",2006,10,6,17,-63.1,44.6166666666667,NA,1,"marfis"
"large","180052",2006,10,6,14.5,-63.109537037037,44.6385185185185,NA,1,"marfis"
"large","180070",2006,10,6,17.5,-64.4916666666667,44.0333333333333,NA,1,"marfis"
"large","180079",2006,10,6,14.5,-64.2555555555556,44.1944444444444,14.4444444444444,1,"marfis"
"large","180087",2006,10,6,1,-64.45,44.05,NA,1,"marfis"
"large","180089",2006,10,6,15,-63.0719444444444,44.6586111111111,NA,1,"marfis"
"large","180098",2006,10,6,17,-63.1,44.6166666666667,15.5555555555556,1,"marfis"
"large","180099",2006,10,6,17.5,-63.5055555555556,44.6030555555556,NA,1,"marfis"
"large","180123",2006,10,6,15.5,-63.2833333333333,44.1666666666667,NA,1,"marfis"
"large","180126",2006,10,6,14,-64.25,44.2202777777778,15.5555555555556,1,"marfis"
"large","180147",2006,10,6,14,-60.8466666666667,45.2958333333333,NA,1,"marfis"
"large","180256",2006,10,7,17.5,-64.2666666666667,44.2166666666667,NA,1,"marfis"
"large","18027",2002,8,31,24,-66.4666666666667,44.5666666666667,NA,1,"marfis"
"large","180285",2006,10,7,15.5,-63.1099074074074,44.6309259259259,NA,1,"marfis"
"large","180317",2006,10,7,15,-63.0719444444444,44.6586111111111,NA,1,"marfis"
"large","180319",2006,10,7,17.25,-63.0833333333333,44.6333333333333,NA,1,"marfis"
"large","180320",2006,10,8,21,-64.2416666666667,44.2,NA,2,"marfis"
"large","180330",2006,10,7,15.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","180336",2006,10,7,15.8527233115469,-63.1,44.6166666666667,NA,1,"marfis"
"large","180337",2006,10,7,17.5,-63.4991666666667,44.6066666666667,NA,1,"marfis"
"large","180346",2006,10,7,17.5,-63.1111111111111,44.6383333333333,NA,1,"marfis"
"large","180363",2006,10,7,13.5,-60.8466666666667,45.2958333333333,NA,1,"marfis"
"large","180451",2006,10,8,15.5,-63.0811805555556,44.6148611111111,NA,1,"marfis"
"large","180460",2006,10,8,14,-64.2333333333333,44.2,NA,1,"marfis"
"large","180466",2006,10,8,14,-60.05,46.35,NA,1,"marfis"
"large","180469",2006,10,8,15.75,-63.0875,44.6030555555556,NA,1,"marfis"
"large","180478",2006,10,8,17,-63.1111111111111,44.6383333333333,NA,1,"marfis"
"large","180548",2006,10,9,4.5,-64.2397222222222,44.2252777777778,15,1,"marfis"
"large","180558",2006,10,10,24,-64.2416666666667,44.2083333333333,14.4444444444444,2,"marfis"
"large","180586",2006,10,9,15.5,-63.1123148148148,44.6260185185185,NA,1,"marfis"
"large","180602",2006,10,9,15,-63.0719444444444,44.6586111111111,NA,1,"marfis"
"large","180699",2006,10,10,15.5,-64.2583333333333,44.2222222222222,NA,1,"marfis"
"large","18072",2002,7,31,10.5,-60.8666666666667,45.35,NA,1,"marfis"
"large","180734",2006,10,10,16.5,-64.2,44.1916666666667,NA,1,"marfis"
"large","180748",2006,10,10,19,-64.2333333333333,44.2,NA,2,"marfis"
"large","180864",2006,10,10,24,-64.2333333333333,44.2,NA,2,"marfis"
"large","180873",2006,10,11,15.5,-60.0666666666667,46.3666666666667,NA,1,"marfis"
"large","180927",2006,10,11,15.5,-63.1547916666667,44.6184722222222,NA,1,"marfis"
"large","180937",2006,10,11,19.5,-64.2583333333333,44.2083333333333,14.4444444444444,1,"marfis"
"large","180938",2006,10,11,18,-63.0833333333333,44.6,NA,1,"marfis"
"large","180946",2006,10,11,16,-64.2568518518518,44.219537037037,NA,1,"marfis"
"large","180967",2006,10,11,14,-60.8461111111111,45.2958333333333,NA,1,"marfis"
"large","181037",2006,10,10,8.5,-63.0719444444444,43.6586111111111,NA,1,"marfis"
"large","181060",2006,10,13,16.1666666666667,-63.0813888888889,44.5916666666667,NA,1,"marfis"
"large","181062",2006,10,13,17,-63.0666666666667,44.5833333333333,NA,1,"marfis"
"large","181063",2006,10,14,20,-64.2526388888889,44.2168055555556,NA,2,"marfis"
"large","181154",2006,10,13,13.1357536231884,-60.8555555555556,45.3005555555556,NA,1,"marfis"
"large","181263",2006,10,14,18.5,-64.25,44.1833333333333,NA,1,"marfis"
"large","181310",2006,10,14,13.5,-60.8555555555556,45.2958333333333,NA,1,"marfis"
"large","181347",2006,10,15,10,-64.2166666666667,44.1833333333333,15,1,"marfis"
"large","181357",2006,10,15,19,-64.225,44.2,NA,1,"marfis"
"large","181375",2006,10,15,15.5,-63.0525,44.5905555555556,NA,1,"marfis"
"large","181390",2006,10,14,7.5,-60.8813888888889,45.2986111111111,NA,1,"marfis"
"large","181393",2006,10,15,14.5,-60.8666666666667,45.2833333333333,NA,1,"marfis"
"large","181422",2006,10,15,14.5,-62.0580555555556,44.59625,NA,1,"marfis"
"large","181426",2006,10,16,24,-64.2333333333333,44.1833333333333,14.7222222222222,2,"marfis"
"large","181428",2006,10,15,14.5,-63.0418055555556,44.5973611111111,NA,1,"marfis"
"large","181429",2006,10,15,15.3333333333333,-63.0741666666667,44.5911111111111,NA,1,"marfis"
"large","181431",2006,10,15,15.5,-63.0394444444444,44.5805555555556,NA,1,"marfis"
"large","181435",2006,10,15,16.5,-63.0333333333333,44.5833333333333,NA,1,"marfis"
"large","181439",2006,10,15,14.5,-63.0416666666667,44.5883333333333,NA,1,"marfis"
"large","181441",2006,10,15,14.5,-63.0434259259259,44.5796296296296,NA,1,"marfis"
"large","181448",2006,10,15,14.5,-63.2555555555556,44.2705555555556,NA,1,"marfis"
"large","181465",2006,10,15,13.5,-63.0683333333333,44.5889814814815,NA,1,"marfis"
"large","181466",2006,10,15,14,-63.5252777777778,44.4377777777778,NA,1,"marfis"
"large","181482",2006,10,15,13.1357536231884,-60.8555555555556,45.3027777777778,NA,1,"marfis"
"large","181483",2006,10,15,12.5,-63.0588888888889,44.5869444444444,14.4444444444444,1,"marfis"
"large","181547",2006,10,15,6.25,-63.0869444444444,44.5925,NA,1,"marfis"
"large","181559",2006,10,16,14.5,-63.0588888888889,44.5869444444444,NA,1,"marfis"
"large","181614",2006,10,16,14.5,-61.4541666666667,45.0936111111111,NA,1,"marfis"
"large","181616",2006,10,16,8.5,-62.8572222222222,44.6334722222222,NA,1,"marfis"
"large","181627",2006,10,16,14,-61.3333333333333,45.1333333333333,NA,1,"marfis"
"large","181632",2006,10,16,14.5,-63.0566666666667,44.605,NA,1,"marfis"
"large","181633",2006,10,16,14,-60.8538888888889,45.2894444444444,NA,1,"marfis"
"large","181658",2006,10,16,16.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","181660",2006,10,16,15.5,-63.1073611111111,44.6081944444445,NA,1,"marfis"
"large","181669",2006,10,16,16,-63.0588888888889,44.585,NA,1,"marfis"
"large","181676",2006,10,16,14.5,-63.2166666666667,44.6,NA,1,"marfis"
"large","181726",2006,10,16,13.5,-63.0680555555556,44.5883333333333,13.8888888888889,1,"marfis"
"large","181750",2006,10,16,12,-62.0556944444444,44.59625,NA,1,"marfis"
"large","181763",2006,10,16,11,-63.0773611111111,44.4734722222222,NA,1,"marfis"
"large","181770",2006,10,16,10.5,-63.1080555555556,44.5831481481482,NA,1,"marfis"
"large","181778",2006,10,16,8,-64.2333333333333,44.1916666666667,NA,2,"marfis"
"large","181895",2006,10,17,16.5,-64.2333333333333,44.2,NA,1,"marfis"
"large","181909",2006,10,17,2.5,-61.3666666666667,45.0761111111111,NA,1,"marfis"
"large","181911",2006,10,17,17,-64.2333333333333,44.2166666666667,NA,1,"marfis"
"large","181968",2006,10,18,24,-64.2333333333333,44.2166666666667,NA,1,"marfis"
"large","182034",2006,10,18,12,-62.8333333333333,44.6333333333333,NA,1,"marfis"
"large","182068",2006,10,19,24,-64.2333333333333,44.2166666666667,NA,1,"marfis"
"large","182074",2006,10,18,13.5,-60.8111111111111,45.3272222222222,NA,1,"marfis"
"large","182101",2006,10,18,11.5,-60.8819444444444,45.2927777777778,NA,1,"marfis"
"large","182104",2006,10,18,12,-61.3,45.1666666666667,NA,1,"marfis"
"large","182145",2006,10,19,21,-64.25,44.2,NA,1,"marfis"
"large","182163",2006,10,19,16.5,-61.4483333333333,45.1119444444444,NA,1,"marfis"
"large","182255",2006,10,20,14.1678539426523,-64.2333333333333,44.2,14.4444444444444,1,"marfis"
"large","182262",2006,10,20,14.1678539426523,-64.2333333333333,44.2166666666667,13.8888888888889,1,"marfis"
"large","182301",2006,10,22,18.5,-64.2333333333333,44.2,12.2222222222222,1,"marfis"
"large","182454",2006,10,23,13.5,-60.8555555555556,45.2958333333333,NA,1,"marfis"
"large","182494",2006,10,23,5.5,-60.9061111111111,45.2558333333333,NA,1,"marfis"
"large","182499",2006,10,23,20,-64.2333333333333,44.2166666666667,15,1,"marfis"
"large","182553",2006,10,24,2,-64.2333333333333,44.2166666666667,11.6666666666667,1,"marfis"
"large","182600",2006,10,24,9,-60.8733333333333,45.2983333333333,13,1,"marfis"
"large","182621",2006,10,24,21,-64.2333333333333,44.2,NA,2,"marfis"
"large","18323",2002,8,1,14.5,-60.8666666666667,45.35,17.7777777777778,1,"marfis"
"large","18543",2002,8,2,14.5,-60.85,45.35,NA,1,"marfis"
"large","18653",2002,8,2,19,-63.3333333333333,44.4,NA,1,"marfis"
"large","18657",2002,8,2,13.5,-60.8916666666667,45.3166666666667,NA,1,"marfis"
"large","18663",2002,8,2,13.5,-60.8666666666667,45.3333333333333,NA,1,"marfis"
"large","18666",2002,8,1,24,-66.5333333333333,44.7333333333333,17.2222222222222,1,"marfis"
"large","18765",2002,8,3,13.5,-60.95,45.35,NA,1,"marfis"
"large","18870",2002,8,4,11.600322147651,-60.85,45.2833333333333,NA,1,"marfis"
"large","18874",2002,8,4,11.600322147651,-60.8666666666667,45.3666666666667,NA,1,"marfis"
"large","18898",2002,8,4,7,-60.8666666666667,45.35,NA,1,"marfis"
"large","18899",2002,8,4,9.5,-60.85,45.3,NA,1,"marfis"
"large","18913",2002,8,4,5.33333333333333,-60.85,45.3666666666667,NA,1,"marfis"
"large","18992",2002,8,5,15,-60.85,45.35,NA,1,"marfis"
"large","19162",2002,8,5,5,-61.3833333333333,45.1166666666667,NA,1,"marfis"
"large","19178",2002,8,6,15.5,-60.9166666666667,45.4,NA,1,"marfis"
"large","19420",2002,8,7,13.5,-60.85,45.3,NA,1,"marfis"
"large","19525",2002,8,7,13.5,-60.85,45.35,NA,1,"marfis"
"large","19551",2002,8,7,11.600322147651,-60.85,45.3333333333333,NA,1,"marfis"
"large","19558",2002,8,7,13,-60.95,45.35,NA,1,"marfis"
"large","19678",2002,8,8,14.5,-60.85,45.35,NA,1,"marfis"
"large","19690",2002,8,8,15,-60.85,45.3166666666667,NA,1,"marfis"
"large","19700",2002,8,8,13.5,-60.9,45.3166666666667,NA,1,"marfis"
"large","19820",2002,8,8,13.5,-60.85,45.35,NA,1,"marfis"
"large","19961",2002,8,9,13.5,-60.8166666666667,45.2833333333333,NA,1,"marfis"
"large","19991",2002,8,9,13.5,-60.8666666666667,45.2666666666667,NA,1,"marfis"
"large","20006",2002,8,9,13.5,-60.8833333333333,45.3333333333333,NA,1,"marfis"
"large","20007",2002,8,9,14,-60.85,45.3,NA,1,"marfis"
"large","20017",2002,8,9,13.5,-60.85,45.3666666666667,NA,1,"marfis"
"large","20021",2002,8,9,13.5,-60.8666666666667,45.2666666666667,NA,1,"marfis"
"large","20025",2002,8,9,14.5,-60.85,45.3166666666667,NA,1,"marfis"
"large","200365",2007,8,10,19,-66.6277777777778,44.6166666666667,NA,2,"marfis"
"large","201014",2007,8,14,15,-66.4,44.6,NA,1,"marfis"
"large","201653",2007,8,20,20,-66.6333333333333,44.6166666666667,NA,2,"marfis"
"large","20176",2002,8,10,11.600322147651,-60.7666666666667,45.3333333333333,NA,1,"marfis"
"large","20191",2002,8,10,13.5,-60.85,45.3,NA,1,"marfis"
"large","20192",2002,8,10,13.5,-60.7666666666667,45.3333333333333,NA,1,"marfis"
"large","20193",2002,8,10,11.600322147651,-60.75,45.3333333333333,NA,1,"marfis"
"large","20207",2002,8,10,11.600322147651,-60.85,45.3333333333333,NA,1,"marfis"
"large","20212",2002,8,10,14.5,-60.85,45.1666666666667,NA,1,"marfis"
"large","20221",2002,8,10,14,-60.85,45.3,NA,1,"marfis"
"large","20254",2002,8,10,13.5,-60.85,45.3166666666667,NA,1,"marfis"
"large","20288",2002,8,12,15,-60.8,45.3666666666667,NA,1,"marfis"
"large","20331",2002,8,11,13.5,-60.9833333333333,45.3333333333333,NA,1,"marfis"
"large","20354",2002,8,11,11.600322147651,-60.85,45.2666666666667,NA,1,"marfis"
"large","203564",2007,9,2,15.4822222222222,-66.6333333333333,44.5833333333333,12.2222222222222,1,"marfis"
"large","203630",2007,9,3,2.5,-65.5883333333333,42.0686111111111,NA,1,"marfis"
"large","20377",2002,8,11,12.4166666666667,-60.9166666666667,45.3,NA,1,"marfis"
"large","203881",2007,9,2,13,-66.4,44.6,NA,1,"marfis"
"large","204189",2007,9,6,12.5,-60.8611111111111,45.3394444444444,15.5555555555556,1,"marfis"
"large","204429",2007,9,8,11.5,-60.8680555555556,45.3394444444444,NA,1,"marfis"
"large","204770",2007,9,11,15.75,-60.1,46.3833333333333,NA,1,"marfis"
"large","20480",2002,8,12,11.600322147651,-60.8666666666667,45.2666666666667,NA,1,"marfis"
"large","20491",2002,8,12,11.600322147651,-60.8666666666667,45.3333333333333,NA,1,"marfis"
"large","205016",2007,9,13,17,-66.6333333333333,44.5833333333333,12.2222222222222,1,"marfis"
"large","205017",2007,9,14,16.5,-66.5666666666667,44.55,NA,1,"marfis"
"large","20516",2002,8,12,14.5,-60.85,45.3333333333333,NA,1,"marfis"
"large","20517",2002,8,12,14,-60.8166666666667,45.3333333333333,NA,1,"marfis"
"large","205257",2007,9,14,16,-60,46.35,NA,1,"marfis"
"large","205346",2007,9,15,15.3333333333333,-59.9833333333333,46.35,NA,1,"marfis"
"large","20609",2002,8,12,14,-60.85,45.3166666666667,NA,1,"marfis"
"large","206138",2007,9,21,15,-64.1555555555556,44.2222222222222,NA,1,"marfis"
"large","206351",2007,9,22,3,-66.35,42.1416666666667,16.6666666666667,1,"marfis"
"large","20644",2002,8,12,11.600322147651,-60.8166666666667,45.3166666666667,NA,1,"marfis"
"large","206795",2007,9,26,14.4882418001525,-63.3333333333333,44.5413888888889,15,1,"marfis"
"large","206829",2007,9,27,17,-63.0788888888889,44.6480555555556,14.4444444444444,1,"marfis"
"large","206842",2007,9,27,18.5,-64.2166666666667,44.2,15.5555555555556,1,"marfis"
"large","206853",2007,9,27,15.5,-60.0833333333333,46.3416666666667,NA,1,"marfis"
"large","206969",2007,9,28,18.5,-63.1333333333333,44.6,NA,1,"marfis"
"large","206973",2007,9,28,17,-63.0788888888889,44.6480555555556,NA,1,"marfis"
"large","206975",2007,9,28,17,-63.15,44.6166666666667,NA,1,"marfis"
"large","206976",2007,9,28,17.25,-63.1666666666667,44.5833333333333,NA,1,"marfis"
"large","206977",2007,9,28,17.25,-63.1011111111111,44.6277777777778,14.4444444444444,1,"marfis"
"large","20699",2002,8,12,9.16666666666667,-60.9166666666667,45.3,NA,1,"marfis"
"large","207020",2007,9,29,17.5,-63.15,44.6,NA,1,"marfis"
"large","207022",2007,9,29,16.5,-63.1361111111111,44.6116666666667,NA,1,"marfis"
"large","207023",2007,9,29,18.5,-62.1333333333333,43.1,NA,1,"marfis"
"large","207025",2007,9,29,18,-63.1166666666667,44.6166666666667,NA,1,"marfis"
"large","207031",2007,9,29,17.75,-63.1458333333333,44.6191666666667,NA,1,"marfis"
"large","207032",2007,9,29,17,-63.2194444444444,44.6105555555556,NA,1,"marfis"
"large","207041",2007,9,29,16.5,-63.0788888888889,44.6480555555556,NA,1,"marfis"
"large","207057",2007,9,30,18.5,-63.1666666666667,44.5833333333333,NA,1,"marfis"
"large","207081",2007,9,30,17.5,-63.15,44.6,NA,1,"marfis"
"large","207147",2007,10,1,17.5,-63.1388888888889,44.6116666666667,NA,1,"marfis"
"large","207161",2007,10,1,22,-63.1575,44.6263888888889,NA,1,"marfis"
"large","207174",2007,10,1,17,-63.1463888888889,44.6119444444444,NA,1,"marfis"
"large","207228",2007,10,2,16.5,-63.1644444444444,44.6158333333333,NA,1,"marfis"
"large","207230",2007,10,1,14.5,-60.8666666666667,45.3333333333333,NA,1,"marfis"
"large","207252",2007,10,1,14.5,-60.9333333333333,45.2333333333333,NA,1,"marfis"
"large","207255",2007,10,1,14.5,-60.9433333333333,45.2491666666667,NA,1,"marfis"
"large","207300",2007,10,1,14.5,-60.9375,45.3372222222222,NA,1,"marfis"
"large","207316",2007,10,1,14.5,-60.8666666666667,45.2944444444444,NA,1,"marfis"
"large","207333",2007,10,1,13.5833333333333,-60.8872222222222,45.3177777777778,NA,1,"marfis"
"large","207336",2007,10,2,16,-65,42,NA,1,"marfis"
"large","207386",2007,10,1,18.5,-60.8872222222222,45.3177777777778,NA,1,"marfis"
"large","207397",2007,10,2,17.5,-63.1063888888889,44.6377777777778,NA,1,"marfis"
"large","207401",2007,10,2,18.5,-63.1276388888889,44.6086111111111,NA,1,"marfis"
"large","207423",2007,10,1,15.5,-63.1255555555556,44.5713888888889,15.5555555555556,1,"marfis"
"large","207455",2007,10,1,15.5,-64.2502777777778,44.2186111111111,NA,1,"marfis"
"large","207463",2007,10,3,16,-63.4605555555556,44.5741666666667,NA,1,"marfis"
"large","207468",2007,10,1,15.5,-63.2761111111111,44.605,NA,1,"marfis"
"large","207471",2007,10,2,15.5,-63.0894444444444,44.6252777777778,NA,1,"marfis"
"large","207534",2007,10,2,14.5,-60.9036111111111,45.2477777777778,13.8888888888889,1,"marfis"
"large","207538",2007,10,2,14.5,-60.8575,45.2675,NA,1,"marfis"
"large","207543",2007,10,2,17.5,-63.0788888888889,44.6480555555556,NA,1,"marfis"
"large","207544",2007,10,2,15.5,-63.0769444444444,44.5897222222222,13.8888888888889,1,"marfis"
"large","207545",2007,10,2,13.75,-60.85,45.2666666666667,13.8888888888889,1,"marfis"
"large","207547",2007,10,2,14.5,-60.8388888888889,45.3002777777778,14.4444444444444,1,"marfis"
"large","207551",2007,10,1,5.5,-60.8566666666667,45.3377777777778,NA,1,"marfis"
"large","207553",2007,10,2,14.5,-60.9391666666667,45.2680555555556,NA,1,"marfis"
"large","207557",2007,10,2,14.5,-64.2166666666667,44.1666666666667,15,1,"marfis"
"large","207563",2007,10,2,14.5,-60.8919444444444,45.2752777777778,NA,1,"marfis"
"large","207565",2007,10,2,17,-63.1195833333333,44.6211111111111,NA,1,"marfis"
"large","207578",2007,10,2,15.5,-63.1306944444444,44.6027777777778,14.1666666666667,1,"marfis"
"large","207581",2007,10,2,14.75,-60.9413888888889,45.2398611111111,NA,1,"marfis"
"large","207611",2007,10,2,14.5,-64.2333333333333,44.1666666666667,15.5555555555556,1,"marfis"
"large","207618",2007,10,2,15.5,-64.2447222222222,44.2011111111111,NA,1,"marfis"
"large","207619",2007,10,2,18,-64.2333333333333,44.1833333333333,15.5555555555556,1,"marfis"
"large","207637",2007,10,2,14.5,-60.8666666666667,45.3333333333333,NA,1,"marfis"
"large","207662",2007,10,2,13.6833333333333,-60.9601851851852,45.2225,NA,1,"marfis"
"large","207665",2007,10,2,12.5,-60.9411111111111,45.3288888888889,13,1,"marfis"
"large","207671",2007,10,2,14,-60.8872222222222,45.3177777777778,NA,1,"marfis"
"large","207672",2007,10,2,12.75,-60.9983333333333,45.2188888888889,NA,1,"marfis"
"large","207700",2007,10,2,10,-61.0083333333333,45.2002777777778,NA,1,"marfis"
"large","207705",2007,10,2,10,-60.8666666666667,45.3333333333333,NA,1,"marfis"
"large","207729",2007,10,3,18,-65,43,NA,1,"marfis"
"large","207754",2007,10,4,19.3333333333333,-64.2447222222222,44.2011111111111,NA,2,"marfis"
"large","207757",2007,10,3,15.5,-63.0833333333333,44.5902777777778,14.4444444444444,1,"marfis"
"large","20777",2002,8,13,18,-60.8333333333333,45.35,NA,1,"marfis"
"large","207810",2007,10,3,17,-63.1223611111111,44.6123611111111,NA,1,"marfis"
"large","207824",2007,10,2,16,-63.0416666666667,44.6166666666667,NA,1,"marfis"
"large","207826",2007,10,2,16,-63.1808333333333,44.5666666666667,15.8333333333333,1,"marfis"
"large","207832",2007,10,2,8.5,-60.8869444444444,45.2777777777778,NA,1,"marfis"
"large","207841",2007,10,3,17,-64.1833333333333,44.1333333333333,15,1,"marfis"
"large","207852",2007,10,3,13.5,-60.8666666666667,45.2833333333333,NA,1,"marfis"
"large","207876",2007,10,3,16.5,-63.1555555555556,44.6091666666667,NA,1,"marfis"
"large","207878",2007,10,3,15.5,-63.13625,44.6143055555556,NA,1,"marfis"
"large","207890",2007,10,3,16.5,-63.1347222222222,44.6272222222222,NA,1,"marfis"
"large","207896",2007,10,3,13.5,-61.2166666666667,45.0519444444444,NA,1,"marfis"
"large","207897",2007,10,3,15.5,-63.1311111111111,44.6102777777778,NA,1,"marfis"
"large","207923",2007,10,3,17.5,-63.1058333333333,44.6525,NA,1,"marfis"
"large","207942",2007,10,3,16,-63.1408333333333,43.6211111111111,NA,1,"marfis"
"large","207953",2007,10,3,14,-61.0152777777778,45.2227777777778,NA,1,"marfis"
"large","207964",2007,10,3,14,-60.9,45.2666666666667,16.1111111111111,1,"marfis"
"large","207975",2007,10,3,16.5,-63.0755555555556,44.6252777777778,NA,1,"marfis"
"large","207978",2007,10,3,14.5,-61.0275,45.1897222222222,NA,1,"marfis"
"large","207993",2007,10,3,16.75,-63.2166666666667,44.5833333333333,NA,1,"marfis"
"large","207996",2007,10,3,16,-63.1808333333333,44.5666666666667,15,1,"marfis"
"large","208006",2007,10,3,16,-63.2833333333333,44.5833333333333,NA,1,"marfis"
"large","208018",2007,10,3,18,-64.25,44.1666666666667,15.5555555555556,1,"marfis"
"large","208036",2007,10,3,19.25,-60.89,45.2269444444444,NA,1,"marfis"
"large","208077",2007,10,6,23.5,-64.2416666666667,44.1833333333333,15.5555555555556,2,"marfis"
"large","208079",2007,10,3,14.5,-60.8755555555556,45.2911111111111,NA,1,"marfis"
"large","208086",2007,10,3,14,-60.9472222222222,45.2719444444444,NA,1,"marfis"
"large","208118",2007,10,4,17.5,-63.145,44.6197222222222,NA,1,"marfis"
"large","208121",2007,10,5,20.5,-64.25,44.1833333333333,15.5555555555556,1,"marfis"
