mo_name,sp_code,sp_name,st,boattype,area,trips,v_trips,boatsonf,month,tot_area,n_area,p_area,year,state,n,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
October,4671,bluefin tuna - large,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4673,bluefin tuna - young school,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0
October,4676,bluefin tuna - small medium,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4677,bluefin tuna - school,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0.0294117647,0.0294117647,26.355932203,363.05248303,0,0,0,0
October,4678,bluefin tuna - large school,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0.0294117647,0.0294117647,13.177966102,173.65879058,0,0,0,0
October,4679,bluefin tuna - large medium,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4681,little tunny,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.49152542,25747.555971,0,0,0,0
October,4691,bigeye tuna,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4701,albacore,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,158.13559322,5111.9050862,0.3529411765,0.5989304813,0,0,0,0,0,0
October,4711,yellowfin tuna,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,1238.7288136,230997.56129,2.7647058824,21.639928699,342.62711864,34166.089931,0,0,0,0
October,4720,wahoo,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0.0294117647,0.0294117647,0,0,0,0,0,0
October,4801,white shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4811,porbeagle shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4821,sandbar shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4841,dusky shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4911,tiger shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,4931,blue shark,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.25423729,241444.48638,0,0,0,0
October,4951,hammerhead sharks,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,5293,blackfin tuna,NJ(N),1,4.2,758.67433414,41491.507177,4665,10,62,34,0.5483870968,2011,NJ,34,0.3529411765,0.0294117647,2.7647058824,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294,0,0,0,0,0,0.2647058824,0,0.0294117647,0.0294117647,0,0,0,0,0,0.5989304813,0.0294117647,21.639928699,0,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982,0,0,0,0,0,0.6247771836,0,0.0294117647,0.0294117647,0,0,0,0,0,56,52,4,0.9285714286,0.0011844023,1.0769230769,0.0016220466,448.05084746,14731.67883,158.13559322,5111.9050862,13.177966102,173.65879058,1238.7288136,230997.56129,0,0,0,0,0,0,0,0,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.355932203,363.05248303,0,0,0,0,0,0,0,0,0,0,118.60169492,4450.4643376,0,0,13.177966102,173.65879058,13.177966102,173.65879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,0030,greater amberjack,NJ(N),2,4.2,211.0952381,3712.2539979,561,10,28,20,0.7142857143,2011,NJ,20,1.25,0,3.95,0.15,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1.1,0,0.05,0,0,0,0,0,0,4.3026315789,0,44.997368421,0.45,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3263157895,0,0,0,0,0,11.568421053,0,0.05,0,0,0,0,0,0,28,19,9,0.6785714286,0.007789723,1.4736842105,0.0381007921,222.20551378,4907.3708204,277.75689223,17234.220649,0,0,877.71177945,176614.22114,33.330827068,1110.944033,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.661654135,1167.1925873,0,0,0,0,0,0,0,0,0,0,244.42606516,31659.099519,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,0330,Atlantic bonito,NJ(N),2,4.2,211.0952381,3712.2539979,561,10,28,20,0.7142857143,2011,NJ,20,1.25,0,3.95,0.15,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1.1,0,0.05,0,0,0,0,0,0,4.3026315789,0,44.997368421,0.45,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3263157895,0,0,0,0,0,11.568421053,0,0.05,0,0,0,0,0,0,28,19,9,0.6785714286,0.007789723,1.4736842105,0.0381007921,222.20551378,4907.3708204,277.75689223,17234.220649,0,0,877.71177945,176614.22114,33.330827068,1110.944033,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.661654135,1167.1925873,0,0,0,0,0,0,0,0,0,0,244.42606516,31659.099519,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,1050,dolphin,NJ(N),2,4.2,211.0952381,3712.2539979,561,10,28,20,0.7142857143,2011,NJ,20,1.25,0,3.95,0.15,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1.1,0,0.05,0,0,0,0,0,0,4.3026315789,0,44.997368421,0.45,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3263157895,0,0,0,0,0,11.568421053,0,0.05,0,0,0,0,0,0,28,19,9,0.6785714286,0.007789723,1.4736842105,0.0381007921,222.20551378,4907.3708204,277.75689223,17234.220649,0,0,877.71177945,176614.22114,33.330827068,1110.944033,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.661654135,1167.1925873,0,0,0,0,0,0,0,0,0,0,244.42606516,31659.099519,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,244.42606516,31659.099519,1.1,11.568421053,88.882205514,7900.046457,0,0,0,0
October,1940,king mackerel,NJ(N),2,4.2,211.0952381,3712.2539979,561,10,28,20,0.7142857143,2011,NJ,20,1.25,0,3.95,0.15,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1.1,0,0.05,0,0,0,0,0,0,4.3026315789,0,44.997368421,0.45,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3263157895,0,0,0,0,0,11.568421053,0,0.05,0,0,0,0,0,0,28,19,9,0.6785714286,0.007789723,1.4736842105,0.0381007921,222.20551378,4907.3708204,277.75689223,17234.220649,0,0,877.71177945,176614.22114,33.330827068,1110.944033,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.661654135,1167.1925873,0,0,0,0,0,0,0,0,0,0,244.42606516,31659.099519,0,0,11.110275689,123.43822589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
